steps	avg_reward	std_reward
0	-1354.9962110859299	240.0663317351545
6000	-313.59607729841554	250.13263880153966
12000	-309.6576697298639	219.30453930592125
18000	-260.14790629033274	204.6309403782379
24000	-252.26733447276553	212.39081012889343
30000	-340.054827636601	213.02213894308258
