steps	avg_reward	std_reward
0	-1276.3290895265948	166.72575719169046
6000	-321.1726093900206	225.23197762142752
12000	-266.48727268089834	191.01069946560264
18000	-325.61766281389947	227.4722034173591
24000	-278.1523497713125	203.12604136287206
30000	-322.5079146290784	208.04680249321277
